Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
62872,B004OV6X6Q,ATJE929ETFFNH,"Frederic Woodbridge ""Fred""",0,0,5,1312675200,Mealy But Good [Upgraded to Five Stars],"The taste leaves nothing to be desired although the chocolate could be richer so why am I not giving this a full five stars? I didn't expect the soft `mealiness' of that first bite, it's like eating a very dense oatmeal when I'd expected a crunchier texture.<br />Understand that this doesn't take away from the experience though and in the one place where it counts, cutting down on hunger and getting you to your next meal, it fits the bill.<br />Recommended.<br />[Update: I have to upgrade this to five stars. I've just finished the last bar in the box and I have to say it's delicious, filling, and even the mealiness I pointed out before simply becomes unnoticeable. One of the things that's changed my mind is how much my 20-month-old son loves eating this bar. It contains nothing that'll cause him grief and being as picky an eater as he is, the fact he munches down entire bars says something for the quality and taste of the Pure bars. Upgraded to Five Stars.]"
470278,B000BD0SDU,A2O421DTA8J0RW,"Dogs & Horses ""Spanish Norman Horses""",2,2,5,1282262400,The only salt my husband will use,"I have always felt that salt is salt is salt.... my husband however is another story all together. He brought a number of his own customs to our marriage and Real Salt Sea Salt was one of them. He won't use anything else and scowls ferociously at all other inferior salts I've tried to introduce to our kitchen over the years. I will give him this... the Real Salt does taste better than any of the other stuff out there, but it is a bit more expensive than the plebian grocery store stuff. I finally decided it's worth the price difference if he's happy and cooking (means I don't have to!) The fact that I can find this stuff on Amazon AND use our Prime shipping totally made my day!"
391199,B000P0ZC7G,A3LTRJQKWQSUQN,"Don ""quod licet Iovi, non licet bovi""",4,4,5,1316131200,I LOVE Marmite!,"I can't really add much to the other positive reviews, but I'll give it a go.<br /><br />I am an American, and I love Marmite!  If used correctly, it is wonderful.  Don't think this is like jam or peanut butter, it's not - use Marmite sparingly, and you'll be well rewarded!<br /><br />I spread it on sandwiches (turkey, roast beef, etc..), on sliced cheese and crackers, in soups, and even as an addition to home made salad dressing.  The savoury possibilities are endless!<br /><br />Also, some might benefit from giving it more than one chance.  If you don't like it at first taste, try it again on something else.  You may find yourself falling in love!"
316421,B003OZYVE4,A2W3KJ9EJ85OH7,really disappointed,4,21,1,1287964800,really disappointed,"When I started drinking Sparkling Ice, I was really excited, I told all my friends about this new found jewel. Well my excitement was short lived. This drink, sparkles all over the place...uhhh. What i'm saying is that it is so carbonated that you have to make sure you open the same bottle with caution everytime you want to drink it, otherwise it will explode all over your clothes, books etc, which I experienced. I was so mad I thought I may like the taste but lm not going to be on the edge each time I want to open a bottle I have already been drinking from. Its like you cannot afford to be distracted if you want to drink Sparkling Ice that's for sure...."
540244,B0006SDRRE,AF3CAM6HWRGKY,Joanna Carroll,0,0,5,1234742400,The Very Best Tea,I had an opportunity to try this tea at my Hair Salon.  The MarketSpice Tea has a very unique and sweet taste without having to add sugar.<br />I would definately recommend MarketSpice Tea.
467846,B000EVOQNC,A1XH6UJ5E1ILBW,"twopurringcats ""Carolyn McFann""",4,4,5,1186617600,Great flavor,"It's a LOT of licorice, but I like the flavor and will be happy to work my way through that big bag. I'm pleased with this product."
160261,B0005YWH2U,A3HRBWBN7DH9XV,"J Keistler ""johnrktx@sbcglobal.net""",0,1,5,1230508800,All-Round Star,"Having been born and raised in south Texas with most of my family from south Louisiana, I grew up in the company of hot sauces.  Now, in my fifties, I tend to use them as my family has for generations: as an accompaniment for different dishes, as well as a mixer in certain other recipes.<br /><br />I didn't discover Frank's until around 25 years ago, as it doesn't come from the South.  However, I fell in love with it on first taste, and it has been in my kitchens ever since.  The unique ingredient that Frank's has is its infusion of garlic.  Not strong, but there.  The motto that this sauce adds flavor and not just heat is quite accurate.  I like spice in and on foods, but my measure for hot sauces is whether I can put some in a spoon and taste it without having to rush for a glass of cold milk.  Frank's passes this test; in fact, I've been known to take a nip when I'm just wanting a taste in my mouth!  It seems to be much better distributed in this part of the world than when it was done by Durkee's.  Hard to say whether it's my favorite, as they are all different.  I don't buy the tiny bottle or the huge one; the in-between is the right size for mine.  Just great stuff, and not overpriced like some others."
24588,B0047E2I5U,A25C1PGDWZ5G3V,"D. Mantelli ""I am part of the Amazon Tribe kn...",8,8,5,1292457600,High Quality Dog Food,"This is not your typical dry dog food, where meat is ground up with all kind of fillers. It is air dried and just look at the ingredients:<br /><br />Venison - Meat (min. 50%), Liver, Tripe, Heart and Kidney (min. 19.5%), Fish (min. 15%), Chicory Inulin, Green-lipped Mussel (min. 4%), Fish Oil, Lecithin, Kelp, Vitamins and Minerals, Parsley, Naturally preserved with mixed tocopherols, Additives: Vit. D3 592 IU/kg, Vit. E 7.4mg/kg, Copper (copper proteinate) 9.8mg/kg. Calories 1778 KJ/100g.<br /><br />The food gets 5 stars from the Dog Food Advisor and contains all the essential vitamins and minerals for your dog."
489558,B0029XDZDK,A1UH0Z2NHKRS34,Robert J. Patterson,0,0,5,1268006400,One of my favorites!,"I agree with some other comments about the Tiger in that it is not as strong as you might think, like a Midgnight Magic from Timothy's or Green Mountain. Having tried many of the dark & bold blends, however, I think it is one of the nicest all-around flavors. It's got a nice, deep, complex flavor without the bitterness you find in many of the espresso blends.<br /><br />Black Tiger is always one that I order because I can drink it regularly without the harshness. It's always in the shopping cart!"
410981,B004U7QQFC,ANJOHRJ1E2CDF,"Johnny C. ""PBP""",1,1,5,1333584000,Delicious,"I may not be a coffee connoisseur, however I can tell you that from the many types of coffee I've tried from Starbucks, this ranks among the best. I also enjoy the Italian Roast which is pretty delicious. Give them both a try."
467498,B001HTISRU,A1YC7REZXUCX5,Melissa Babel,0,0,5,1275264000,"Great, easy side....even for the kids!!","We love this product! It is super healthy and delicious! The best part is that the quinoa is a great source of protein!! My kids down it like they haven't eaten in 6 months (even my pickiest who won't eat much). Overall a tasty, quick and brainless dish for the whole fam!!"
150763,B006AA5JKA,AYB4ELCS5AM8P,"John B. Goode ""JBG""",1,1,5,1313539200,Excellent!,"There's a time when you simply don't want to drink a tea with any flavor in it at all. For the past few months I've been drinking all sorts of flavored tea: Earl Grey, Earl Grey with vanilla, tea with berry, tea with mango. Then I got tired of drinking flavored tea and decided to try this.<br /><br />This was actually a gift. I didn't want to open it at first because the packaging was kind of dowdy. But I wanted to try a tea without any extraneous flavors at all and decided to try it anyway.<br /><br />The result surprised me. This was a very full bodied tea with a very strong taste. It was very good and just what I needed after drinking all that flavored tea; finally a strong tea without any berries or anything.<br /><br />So, if a very strong tasting tea is what you want, I highly recommend this."
418908,B001EO65DM,A3Z9QN0RCOHEY,Bibliophile By the Sea,0,0,5,1242345600,Just Great!,"I recently tried the Half-Caff and loved it. Even within hours before bedtime, I have no problem falling a sleep. Coffee has a really great taste too as I am not a fan of decaff coffees."
415582,B005KSJD8C,A27XKZ73B03HZ5,John L. Kernell,4,4,5,1336176000,The Real Deal,"I've been looking for healthy snacks to replace the crap I'm usually attracted to at the supermarket but I know is not all that good for me.  This product tastes great and has sufficiant bulk to be somewhat filling with the first bit.  A bit pricy until you consider what it is you're getting and in what form.  A good deal all the way around, then. Delivered on time as ordered.  No complaints.  Only praise."
236656,B008YA1NWC,A2ABTU25HH6R6,Sophie,0,0,5,1350345600,Please restock Island coconut from Green Mountain!,"Green Mountain Island Coconut is my favorite coffee, the aroma is delicious!  I would like to be able to purchase Island Coconut year round because of its smooth coffee taste.  This is dessert with zero calories!"
67657,B007OXJK3Y,A2FTGWMYLP4M8U,"BR ""BR""",2,2,1,1336521600,what is in this rubbish?,"There is no remote, resemblance to anything chocolate OR donut in this flavor.  It has some, odd, objectionable chemical taste.  I could not think of any food item whatsoever even close to this disgusting ""flavor"".  What is in this?  I would like to know, but no way will you ever taste anything even close to how repulsive this is."
332266,B005BPVE5Y,ALLHJD3KZF9KC,"Maria Poole ""Maria Poole""",1,1,2,1329868800,Slightly cocoa flavored cardboard with great antioxidants!,"First off if you have allergies make sure that you take note that these bars are made with the same equipment that processes peanuts, other tree nuts, wheat, milk and eggs.  I like the ingredient list overall but if I do not have a drink handy I feel as if I will choke while eating this dry bar.  I do love the idea that CocoaOne has more natural antioxidant power than a cup of green tea.  However, I will never select these bars again due to their dry texture and overall lack of taste.  Good nutrition has to give me a little bit of pleasure while partaking of it or I will not continue to partake."
363,B0041QJSJS,A2T68P9I05KBFT,Rusy,0,1,5,1328054400,"Drinking it now, love the latin america ""aroma""","Im learning that Latin American and South American coffees have this distinct ""coffee"" caramelish finish.  As a Peets Coffee fanatics we learned that Weavers roaster was the roaster for Peet's and we are hooked !  I already reviewd the French and Organic blend, but I must say this coffee here is a perfect afternoon drink.<br />Met the weavers team at the Warner Brothers party and they gave me a half a pound of french roast.  Since them we are fans.<br />You wont be dissapointed !"
138626,B0015XJKGG,A2F3TE8G4F9LXK,"Long Le ""~4channer""",1,1,5,1248220800,Delicious Candy Bar,"Best candy bar ever.<br /><br />You can really tell the difference between regular milk chocolate, and this double milk chocolate. This candy bar has a white middle center thats softer than the regular brown milk chocolate its covered in. If you havent tried it, do yourself a favor and DO."
494804,B0005ZYKCE,A2RPKW2UZME2J1,"Margaret H. Patterson ""Driving Maven""",0,1,5,1300924800,Right Off The Tree!,Sicilia makes it easy for those of us who can't grow the trees. Sicilia Lime (and Lemon) juices are the ONLY ones that I will add to my sauces--and my Margaritas.
146792,B000UU8KHA,A3URVN4JWZ2FJA,Carissa,0,0,5,1331164800,Candy buffet wedding favor,"These candies were purchased for use as on a candy buffet as a wedding favor. Grape isn't my favorite flavor, but purple was one of our colors, so these looked great on the buffet."
166100,B001CWV4RS,A1MAZD6BBYAMOR,E. Price,0,0,5,1234915200,The best GF pretzels!,"All the other GF pretzels I've tried have an ""off"" flavor. These ones don't! They have a great texture and flavor. I am the only one in my household who must eat GF, but everyone -- husband and kids included -- agrees these are good pretzels. They're crunchy, but light (not rock-hard on the teeth like some pretzels can be). Great alone for a snack, or just the right thing to combine with Rice Chex, peanuts, and seasoning for a great GF party mix!"
174397,B004TNRIV8,AHH94NN2PTDQA,hriley,0,0,1,1325116800,TASTE LIKE CRAP,"THIS LOLLIPOP DID NOT TASTE LIKE BACON.It was trash, Do not buy this.I bought this for a grandson he said it gaged him the taste was so bad"
435147,B000L1GRQO,A3F0FY9JNZUH0C,John E Spitko Jr,1,1,5,1338422400,Great candy bars,These are unique and wonderful candy bars.  Will be purchasing more of them soon. Better than most candy bars out there!
187235,B000EMU1LW,AS96O4LS4ZC83,Joshua Kenitzer,0,0,5,1347321600,Yummy,"This flavor is almost impossible to find in the stores and it has quickly become my all time favorite. I ordered it from Amazon and got it the next day without having to pay any special NextDay air charges. The price I paid on here was also cumulatively lower than had I purchased it at a store (though they do not stock it). Win all around. If you haven't tried this flavor, I highly suggest you do, it's like a cinnamon roll with vanilla frosting in your cup. Combine that with a nice dark roast coffee and you get pure bliss in the morning."
131462,B000IKH2A8,A3LF6P89G3V9PY,zoey,0,0,5,1342656000,Amazing,My dog is in love with this treat. It was also a lot bigger than I expected it to be. Dora also seems to be in love with me now. I really think she enjoys it. I will deffinilty be purchasing again. :)
287965,B000ER3DU8,A3CK9R6T328L9E,SLS8479,0,0,5,1323993600,My sons loved them on the first try,"I started with this brand because it is organic and has lots of options for ages 4-6 months. He has loved every kind we have tried except bananas. The pears help keep things moving through and I don't even have to mix any of these with cereal, he eats them right out of the jar! Can't wait to start trying more flavors when he is a bit older."
364934,B0012O2N1W,ALK1W410A1W6L,Matthew R. Jacks,0,0,5,1320624000,Was abi licious,I love Wasabi peas but where I live they are $0000soo expensive and not available in bulk.<br /><br />Like 6 oz for 3.99!  This is 3.99 for a pound.<br /><br />They don't come in a resealable container and there have been a lot of complaints with sellers<br />on amazon claiming that.  OK.. I guess maybe you call a plastic bag with tape wrapped around one end<br />resealable.  I put mine into two 1quart individuals ziplocks.<br /><br />I use these as an appetite suppressant.  I spend a lot of time in my vehicle and there are<br />always convenience stores on my routes with wonderful offerings of yummy pizza beckoning to stop for a slice..<br />..Pop of a few of these little complex tasting babies and I'm down the road.<br /><br />I think they are like 7 grams of fat for 100 peas or something.<br /><br />enjoy.<br /><br />mj
136644,B000YVBQYO,A1QOK5WCD3KEDC,"Eco Mama's Guide To Living Green ""www.ecomama...",2,5,5,1263168000,Fresh and Affordable,"The price of Pine Nuts is through the roof right now which for me is prohibitive.  I found these because I buy their Macadamia nuts and I'm always happy.  These are fresh and the least expensive I've found anywhere.  I wish they were organic, but I'm grateful to get them at this price.<br /><br />Update:  When I wrote the review, the price was half of what it is now.  I can't buy these again until the price comes down."
506505,B00290DOQ6,A1BCYBKO9DXT3E,Lauren Wills,4,5,5,1284595200,Isn't this stuff illegal???,"Romulan Ale...the rumors are true about this drink. It's blue, it's tasty, and it's worth the price. Those Romulans sure know what they're doing when they brewed this stuff."
270906,B005X0758M,A1TFF756I2CZ67,T. Tack,0,0,5,1327363200,Great food,Great brand of food and $10.00 item at Foster's and Smith or Big Al's. Don't let this company make a fool of you.
11080,B002TSHYSW,AVSR5EDZGC83I,Renee,0,0,5,1339804800,yummy,Deep river snacks are the best chips ever!!! I'm addicted to the zesty jalapeno and haven't tried other flavors. I recommend this brand to everyone.
87508,B001D0GV6I,A1HC53H697VQ11,Keith D. Miller,0,0,5,1240963200,Awesome coffee,These little k-cups have me drinking more coffee than ever...two in the morning...one at lunch and one in the evening...almost every day. It is definitely my favorite of the k-cups I've tried.
370472,B005HF5GRA,A2UMSBV4MREJ4F,LOVE,0,0,5,1340236800,LOVE,THIS IS ONE OF THE BEST SALT I HAVE TASTED MY DAUGHT WANT TO EAT AS A SNACK. THEY ALSO SENT MY SOME SAMPLES THEY ARE YUMMY!! 10 STARS
471598,B000OCQ6DY,A38PREUL8X35KJ,MissKattt,4,4,5,1325116800,BEST VALUE,"I've been using Diamond Naturals for almost two years, and it really is the best value on ""good"" dog food. My local pet food store sells this item for around $40 (incl. tax), so ordering over Amazon is a really good deal, plus it gets delivered to your door, so you don't have to carry a 40 lb bag back and fourth from your car. I would definitely recommend this to anyone looking to upgrade to a no corn no wheat no soy diet for their dog without wanting to spend a lot of money."
442359,B000VB4RZ2,A1GJQE89OSYQRI,Ronald James Nessler Jr.,0,0,5,1350864000,Mirical Grow Purchased at Amazon.com,At first I did not think this would work very and exspected the spikes to fall appart the first time I hit them with a hammer but with the cap for driving them into the soil worked great the went right in and there were no breakage as they were driven into the ground and the cap was easily retreved to use on the next one a easy way to fertilize for slow realese. I like the aplication and instructions were easy to follow.
251432,B00126AOA2,A1VJRB2FDB6BNU,Gary J. Warner,5,5,5,1245024000,frog leg fan,"I am a intermediate school teacher.  Our class dissected grass frogs.  Afterwards, I 'treated' them to fried frog legs!  The order was delivered on time, packaged well, and the kids...after some hesitation...LOVED THEM!!!!"
42010,B006T15BWQ,A3IAZ361NNBGZV,PK,0,0,1,1350259200,My cat won't eat them!,"My cat won't eat them! She first was somewhat interested and sniffed them, then she licked them, but then she abandoned them. I cannot get her to eat them. Which is a shame, because they would be so healthy for her teeth. I would be willing to pay the price, but not if she won't eat them!"
263238,B0005YX1NE,A1HVDE6HBA5ZLM,"Retired&lovingit ""Avid reader""",1,1,5,1325548800,It was as expected and the mixes were not expired.,"This product (carafe with lid) used to be in the stores, next to the Good Seasons salad mixes and for some reason all of my local stores were no longer carrying the carafe?!?<br /><br />It was good to be able to find on line, though I just needed a new lid.  I tried to find a new lid, but couldn't without the carafe.<br /><br />I am now using the product and it works just fine."
499059,B0005YX4B8,A1WSCQ9BKUP9AY,North to Alaska,0,1,1,1332374400,Broken!,"When I received this, along with several other items, I had grits everywhere! The packaging did not protect my grits. Now I am without my morning cheese grits for breakfast. I am going to try one more time."
45240,B000JKCZXG,A2RO6HSV1W07P5,J. Labonte,0,0,5,1266364800,I dream about these cupcakes,"These things are awesome and worth the money. If you're really into the coconut cake/cupcakes, try Ina's recipe for coconut cake on the Food Network website, it is work-intensive but so good."
141611,B000F3OA7G,A2PNOU7NXB1JE4,"Peggy ""pab920""",8,8,5,1203206400,Packaging is excellent!!!,"When UPS dropped them off I was anxious to see how they fared as every product of this brand that has a review makes adverse comments on packaging. I think the manufacturer must have corrected it since they came in a nicely made, well fitting box lined with styrofoam on the top and bottom and dividers. In fact I saved the boxes to use for seasonal mug storage. The product containers are thick plastic with a screw on lid that could also be reused. I washed a couple in my DW and they held up perfectly. As for the flavor and quality-WOW! I would like to have tasted more capers and basil,as there is a lot of onion, but the tomato cream base is good right out of the jar by itself. I ended making a chicken pasts dish that was wonderful. I hoped for leftovers, but one jar is really only enough for 2 servings with pasta. Take advantage while it is on sale by trying the gift pack. This really is an incredible deal."
236379,B002E50VMQ,ADM692NTK78JX,J. Herdt,0,0,5,1333843200,great coffee,I do not live in an area that has a carribou store so it is great to be able to order it online.  Almost as good as being in the store.
397408,B004XAPIOQ,AEK4SJPCMALSH,KristiK,0,0,5,1309824000,Tastes the same!,"I wish people would stop giving these bad reviews!  As soon as I saw them, I bought them and came home to make Rice Krispie treats.  I used to LOVE to make them before being diagnosed with celiac disease and how I can keep making them!  PERFECT!!!"
18761,B001534R00,A2KFT3KTW8N2UW,Carol,1,1,5,1344470400,Best morning drink,The carbonated version of the orange Celcius drink is the perfect drink for first thing in the morning.  It starts the day off on the right foot.  I have been drinking a half can of celcius each morning for a couple of years and as long as I can get it (Amazon is the very best place to buy) I will keep starting my day off with Celcius.
113235,B0030F70LO,A2DBSYC2GDV4U1,Sarah Williams,1,1,5,1224806400,Sweet Potato Dog Snacks,"My dog Frances has been a sweet potato lover for a year. When I saw sweet potato dog snacks on Amazon, I had to get some for Frances. I also loved the fact that they were organic. She loves them! We used all her first month's supply sharing them with her dog friends. Now we are eagerly awaiting our next shipment!<a href=""http://www.amazon.com/gp/product/B00141QYSQ"">Dogswell Veggie Life Happy Hips Sweet Potato Chew, 5-Ounce Blue Pouches (Pack of 6)</a>"
54446,B001TLY7A8,A38101DT2MOY60,Sara Faust,0,0,5,1322352000,unbeatable quality,"i was a skeptic of this product when i first met the rep in my pet store a few years back because they'll tell you anything to push a sale. ""human grade this"", ""super-luxe that"", and so on. out of curiosity, i picked up a few cans at a different pet store in the area to test it out.<br /><br />my. cat. LOVED. them.<br /><br />every morsel, licked clean from the bowl. this price offered online is an exceptionally good bargain: 36.92 for a 24-can case gives you a deal of just over $1.50 per 5.5 oz can. i've never seen it for less than $1.99 in stores with the average being around $2.50/can. the quality of this product is simply unbeatable, period. the moisture content is great for weight management, urinary tract and dental health. the meat quality is absolutely unbeatable compared to any canned food i've ever seen. the best part is the SMELL - delicious! it smells just like canned soup for people to eat. it doesn't smell anything like cheap, canned cat food... because it isn't.<br /><br />do yourself and your cat a favor. buy this product and lots of it."
363863,B001M08YZA,A328H3VET21V8Y,"Michelle Rodriguez ""mr""",1,2,5,1265241600,Wow....,"I was so craving cereal and being on the atkins diet I had to research low carb cereals. I read about this online and went and bought some, with apprehension. But WOW!!! You wouldn't even know it was low carb unless you read the box or someone told you. It was very light and flaky and had a sweet flavor to it. It kept it's crunch quite well. It also makes you feelfull which is great. I used Almond Breeze no sugar vanilla almond milk. again WOW!!!! Go out and try it... You'll be glad you did. Also... This can be used as a low carb breading."
371415,B00168ADWU,AGVWPJEU4IS1J,Kay,0,0,5,1350345600,They are Great!,"Cheese Waffies taste just like they did when they first came out. Cheese Waffies are so good. I,m glad that I could find them again."
512048,B0043P13SG,A31PBC7IMGV7WD,M. Bradshaw,0,0,5,1350259200,Favorite Kitty Treat,"My cats are picky about treats. They seem to prefer only catnip flavored treats and Pounce Crunchy is their favorite of those. Unfortunately, I have not been able to find it in the store (grocery, Petco or Walmart)lately. We were running low and no one wants to be around kitties when they are out of treats! Thankfully, Amazon came to the rescue at a great price. We are now set with snacks for a while and I know where to turn next time!"
163883,B004E4FUGW,A2JW1N2F5S7CRJ,rr_hat,0,0,5,1320537600,Sweet without sugar,"I use this to ensure that water in other cities is not distasteful. It has a great fruity flavor and tastes very sweet versus the intensity of the fruit flavor, which I like. Excellent container ... flip the top, squirt the desired amount and click the top securely closed, all with one hand. Not only is this my constant travel companion but I use it at home too when I want a quick refreshing drink."
552606,B000CPASIW,AA9WB8746JPOD,Rosie,2,2,5,1233100800,Increased Energy!,"A friend recommended that I try a shake recipe that includes this Hemp protein powder and vitamineral green (another veggie type supplement powder). The results have been really great, I feel like my energy is sustained, and my digestion is better too."
267841,B000FKQDD8,A2H5LXAVXAY5QV,"C. MCDONALD ""The Captain""",3,3,5,1217635200,I Love Cherry LifeSavers,"What can I say...I've loved these since I was a little kid. But since they are not available for purchase in any store that I know of, it's great that Amazon has come to the rescue again. I am beyond thrilled and so are my co-workers...because they religiously raid my candy jar at my desk. Thanks for hooking me up, Amazon!"
84938,B001LGG40W,A2QMFJ119WN0MY,K,0,0,5,1288051200,Great Gift!!!,This was a very nice gift for my mother and father in law. They really enjoyed it!
356712,B00451W07Q,A14X0ZZQILOR84,smaryland,1,1,5,1318204800,Badia Tea,My neighbor  gave  me this tea after I complained of not being regular. I took it and within a couple of hours I went. A few days later I purchased the Pack of 10 and it works everytime. It keeps me regular. I would recommend this to anyone.
564992,B000L1XY0Q,A3A4TY04FM9GPG,"A Brown ""Dicentra""",1,1,5,1201132800,Scott's Delicious Quiche,"<a href=""http://www.amazon.com/gp/product/B000L1XY0Q"">Scott's Cakes 9"" Deep Dish Spinach and Bacon Quiche</a><br /><br />This quiche is soooo delicious, it will melt in your mouth. Scott's uses plenty cheese, spinach and bacon. I also bought a quiche for my sister who couldn't believe how good it was.<br /><br />I am ready to try some of the other combinations (mushrooms, salmon, chicken, etc) - MMMMMMMMM. If you like quiche you should try this one, I believe you will enjoy it as much as me."
251385,B004H3N2LU,A19FJUO4I0OSCU,T. Patocka,0,0,1,1317945600,I tried so hard to like this stuff but...,"I just couldn't bring myself to drink another cup.  I picked up an 18 count box of Grove Square medium roast at my local Wal-Mart for around $7.98.  I should have paid more attention to the instant coffee notes on the box and taken that as a warning.  They really sold me on the k-cup for the dollar ratio and I was a sucker for it.  I like instant coffee, in fact, I am one of the few people who has actually written a review for Nescaf&eacute; Cl&aacute;sico, an instant coffee of which I have been a fan for many years but this...coffee, I guess you can call it, is awful.  I try to approach each different k-cup with an open mind and open palate but maybe I was just spoiled from all of the french, espresso roast and Nantucket blend that I have been consuming over the last few months but seriously, this coffee would scare a new Keurig customer away from our machines (no, I don't work for Keurig, but our brewer is loved in our home more than our cat at times).  The coffee has a flat, watery taste to it with almost no roast taste to it, even though it is supposedly ""medium roast"", but instead leaves a lingering bitter taste on the back end, kinda like that last swallow of cold coffee that has been sitting around for an hour or so.  I would compare the flavor of this instant k-cup to that of Caf&eacute; Oro brand instant coffee.  I might drink this if I have no other k-cups around the house but I may even, God forgive me for saying this, add a flavored creamer to it just to get my money's worth out of it.  That or I may just return it.  This is a sad day for coffee lovers and k-cup fans everywhere."
422143,B0001BH5YM,A1PIBIVACEEH49,joyce s. graham,1,1,5,1277596800,Best mustard ever!,"Used to be able to buy this mustard in almost any cheese shop at a price thought high at the time ($9.00) - but no more...it just seemed to have disappeared.  My family used it exclusively  and we all had uses for the crock, too. So I began a search for my mustard and finally found it on Amazon.  It made my day!<br /><br /> I love the mustard itself - so different from the usual; this is only seeds, water, spices, etc.  For the last few years have been buying it on Amazon. Use it on everything - sandwiches, lamb chops, deviled eggs and still love the crock it comes in. If you Google ""Pommery Mustard"" you can get recipes and rave reviews from restaurants who have incorporated into their menus.<br /><br />It's a bit pricey because of shipping, but worth every penny and it lasts a very long time.  Have told friends about it, and once people use it they never want to go back to the yellow/brown/ supermarket type.<br /><br />Thanks Amazon, you came through again!"
561656,B0038ZBL34,A2JGQPE3J92LQC,"S. Goldberg ""Health Enthusiast""",0,0,5,1350604800,It works!!!,"I have TERRIBLE insomnia, and have used every OTC and prescription drug to remedy it. So I was thinking that this stuff would not work either. But it does! I've taken all three of these supplements contained in Dream Water together, and they still didn't pack the punch of Dream Water. Truly an amazing product. It delivers. I wish it were less expensive, because I drink one nightly."
375415,B004VJYUZC,A34ZVCJFPIIS4W,Gary W. Lawson,0,0,5,1346544000,"excellent black beans. recommended by ""cooks illustrated""",These beans cooked up tender and creamy. The only minor complaint was that one of the bags had broken open in the box. No big deal.
381061,B001EPQMMK,A3GCZEEFXF81W8,Blessed with 4,0,0,5,1278288000,Pretty good!,"We have tried the IM HEALTHY soynut butter and this brand as well. This brand has more of a ""peanut"" taste if that is what you are after. It is creamy and they do not offer chunky. We do like the chunky IM HEALTHY brand as well. This is a tad cheaper on amazon than the IM HEALTHY. Overall pretty good! Very thankful for substitutes like this for our peanut allergic daughter~ would recommend."
283748,B004WN7DNS,AGOC4BLA1IEMP,Tyler,3,10,2,1322697600,Nabisco Premium Salteines,"I have been shopping for Nabisco Premium Saltines and have found them on the shelves but are not the original as the box claims every box that I find proclaims them to be original but stamped on the box it indicates that they are with sea salt (not original). I would like to know if they are still made with salt containing iodine which is a required ingredient for a healthy diet. Dietations have indicated that the American (United States of America) diet is iodine deficient, therefore, the crackers with sea salt is less healthy for us.  Where can I find them with Iodized salt if they are still made. If they are no longer available shame on you for producing a less healthy food product."
84356,B0000DGF5S,A1QXOS95SGC3LP,"Jamie E. Ellingstad ""Jamie E. Ellingstad""",2,2,5,1129075200,Exactly what I expected,I am very pleased with my order.  The trees were packed very carefully and arrived in excellent condition.  It seems to me that these people really care about bonsai and will have my business in the future.
12185,B00141UC9I,A2Y8IDC1FKGNJC,L. A.,0,1,5,1232841600,The three dogs loved these,"Just like the other Dogswell treats, my three dogs approved of these, and can't get enough of them. I think this makes our eight year old black lab (who has arthritis) a little peppier, and less stiff. These treats have all natural ingredients. I would definitely buy again."
553257,B003Z9GIPY,ARBBPL61RIAJK,John B. Myers,0,0,5,1296950400,Great Candy,Great Candy. No caffeine that I can tell. Artificial flavors. Needs different colored repers to match so many different flavored candies.
17342,B000EVIDUY,AQPXYAUPM8YZB,Eric Brown,0,0,5,1232323200,Fantastic,"<a href=""http://www.amazon.com/gp/product/B000EVIDUY"">The Gluten-Free Pantry Chocolate Truffle Brownie Mix, 16-Ounce Boxes (Pack of 6)</a><br /><br />My daughter was recently diagnosed with a wheat allergy as well as some other allergies such as the hormones and antibiotics in milk and eggs so we have gone ""organic"" it has impacted our food choices but she is 5 and we did not want her to feel as though she was different. We began the search began for tasty treats that she could eat without pain.<br />We found this item and it is the most wonderful thing we could have tried for her! We throw in an extra egg and a bunch of chocolate chips. I have never been much of a brownie fan but these can fool even the most die-hard. They are fantastic. She loves them as do all of us! I feel like I should advertise for this company, absolutely amazing!"
118526,B000G7V3GC,A1PCYZVTIBOK4A,Virginia Rollyson,1,1,5,1213660800,Olde Tyme Pretzels,These are the best Pretzels on the market.We didn't need to know any information about them except how we could get them in West Virginia. we lived in Glen Burnie Md. for 40 years and when we retired and moved to West Virginia there was no one here that sold the Old Tyme Pretzels so I contacted Hanover in PA. and had them shipped to us. Now we are happy customers.<br /><br />Thank You/ The Rollysons
506394,B001C15JCU,A2K1XX14JZUI30,MD,1,2,1,1346544000,DO NOT BUY! LINKED TO HUNDREDS OF DOG DEATHS!,"Just go to this article  [...]<br /><br />Also google this issue.<br /><br />The Chinese company that made this product will not allow the FDA to obtain a sample to be submitted to a test facility, they insisted that it be tested in labs only in China."
280882,B000FFLHSY,AXXK7T9O5P3DP,M. Brown,0,0,5,1318723200,Fantastic,"I bought a small amount of dried goji berries from my co-op prior to purchasing them from Amazon because I couldn't wait until my shipment arrived.  I really wanted to try them after reading all about their nutritional benefits.  I wasn't super impressed with the co-op ones.  They weren't very tasty.  The word stale came to mind.  I was afraid I had just thrown money out the window.  But when I got my order I cracked open the bag & these were fantastic!  They were slightly sweet, chewy & ""fresh"" in a freeze dried way.  I will definitely buy from Navitas Naturals brand again!"
